Time,Cell,F,lickpoint,licking,bitepoint
6.294964077,C00,2.698675,0,0,0
6.394884142,C00,2.010661,0,0,0
6.494804206,C00,3.00496,0,0,0
6.594724271,C00,2.156606,0,0,0
6.694644336,C00,2.140066,0,0,0
6.794564401,C00,-0.1495203,0,0,0
6.894484465,C00,-0.2343845,0,0,0
6.99440453,C00,0.8192054,0,0,0
7.094324595,C00,0.8384302,0,0,0
7.194244659,C00,2.439091,0,0,0
7.294164724,C00,2.144068,0,0,0
7.394084789,C00,7.473229,0,0,0
7.494004854,C00,6.541295,0,0,0
7.593924918,C00,5.480978,0,0,0
7.693844983,C00,4.260413,0,0,0
7.793765048,C00,6.534984,0,0,0
7.893685112,C00,6.430048,0,0,0
7.993605177,C00,4.325056,0,0,0
8.093525242,C00,3.281506,0,0,0
8.193445307,C00,1.938645,0,0,0
8.293365371,C00,2.940598,0,0,0
8.393285436,C00,3.815953,0,0,0
8.493205501,C00,3.332594,0,0,0
8.593125565,C00,7.372485,0,0,0
8.69304563,C00,5.740336,0,0,0
8.792965695,C00,7.084958,0,0,0
8.89288576,C00,7.594064,0,0,0
8.992805824,C00,10.97474,0,0,0
9.092725889,C00,22.30162,0,0,0
9.192645954,C00,16.91558,0,0,0
9.292566018,C00,16.09925,0,0,0
9.392486083,C00,20.61327,0,0,0
9.492406148,C00,15.97363,0,0,0
9.592326213,C00,12.25166,0,0,0
9.692246277,C00,11.32369,0,0,0
9.792166342,C00,8.833664,0,0,0
9.892086407,C00,7.027527,0,0,0
9.992006471,C00,6.257047,0,0,0
10.09192654,C00,4.555846,0,0,0
10.1918466,C00,4.434803,0,0,0
10.29176667,C00,3.901849,0,0,0
10.39168673,C00,2.184821,0,0,0
10.4916068,C00,2.973255,0,0,0
10.59152686,C00,4.487475,0,0,0
10.69144692,C00,4.744537,0,0,0
10.79136699,C00,3.52861,0,0,0
10.89128705,C00,4.409883,0,0,0
10.99120712,C00,3.58215,0,0,0
11.09112718,C00,2.437125,0,0,0
11.19104725,C00,2.281164,0,0,0
11.29096731,C00,4.130528,0,0,0
11.39088738,C00,8.031446,0,0,0
11.49080744,C00,13.63765,0,0,0
11.59072751,C00,11.70116,0,0,0
11.69064757,C00,9.664041,0,0,0
11.79056764,C00,7.65398,0,0,0
11.8904877,C00,4.706145,0,0,0
11.99040777,C00,5.070702,0,0,0
12.09032783,C00,4.199952,0,0,0
12.1902479,C00,4.296836,0,0,0
12.29016796,C00,3.734307,0,0,0
12.39008802,C00,2.877022,0,0,0
12.49000809,C00,4.355099,0,0,0
12.58992815,C00,12.39387,0,0,0
12.68984822,C00,13.48223,0,0,0
12.78976828,C00,10.22898,0,0,0
12.88968835,C00,7.962207,0,0,0
12.98960841,C00,6.410919,0,0,0
13.08952848,C00,6.31067,0,0,0
13.18944854,C00,11.82535,0,0,0
13.28936861,C00,18.01044,0,0,0
13.38928867,C00,16.59154,0,0,0
13.48920874,C00,15.27933,0,0,0
13.5891288,C00,18.86819,0,0,0
13.68904887,C00,18.14922,0,0,0
13.78896893,C00,15.07492,0,0,0
13.888889,C00,11.75034,0,0,0
13.98880906,C00,11.40777,0,0,0
14.08872912,C00,9.421471,0,0,0
14.18864919,C00,9.227908,0,0,0
14.28856925,C00,7.33522,0,0,0
14.38848932,C00,5.6175,0,0,0
14.48840938,C00,4.704792,0,0,0
14.58832945,C00,3.238313,0,0,0
14.68824951,C00,3.537543,0,0,0
14.78816958,C00,4.161873,0,0,0
14.88808964,C00,6.18174,0,0,0
14.98800971,C00,8.965199,0,0,0
15.08792977,C00,6.26687,0,0,0
15.18784984,C00,6.869572,0,0,0
15.2877699,C00,6.142656,0,0,0
15.38768997,C00,5.494665,0,0,0
15.48761003,C00,4.158,0,0,0
15.5875301,C00,3.432554,0,0,0
15.68745016,C00,4.465475,0,0,0
15.78737022,C00,7.587798,0,0,0
15.88729029,C00,6.067828,0,0,0
15.98721035,C00,5.491234,0,0,0
16.08713042,C00,9.979446,0,0,0
16.18705048,C00,11.5723,0,0,0
16.28697055,C00,14.72769,0,0,0
16.38689061,C00,12.6188,0,0,0
16.48681068,C00,9.776122,0,0,0
16.58673074,C00,6.912692,0,0,0
16.68665081,C00,5.568539,0,0,0
16.78657087,C00,4.091756,0,0,0
16.88649094,C00,3.054041,0,0,0
16.986411,C00,2.46983,0,0,0
17.08633107,C00,2.216748,0,0,0
17.18625113,C00,1.857252,0,0,0
17.2861712,C00,1.96996,0,0,0
17.38609126,C00,1.082308,0,0,0
17.48601133,C00,0.21911,0,0,0
17.58593139,C00,-0.1214617,0,0,0
17.68585145,C00,5.316712,0,0,0
17.78577152,C00,8.330034,0,0,0
17.88569158,C00,16.27991,0,0,0
17.98561165,C00,22.87437,0,0,0
18.08553171,C00,20.32634,0,0,0
18.18545178,C00,17.92535,0,0,0
18.28537184,C00,13.70676,0,0,0
18.38529191,C00,14.18464,0,0,0
18.48521197,C00,10.91967,0,0,0
18.58513204,C00,9.182341,0,0,0
18.6850521,C00,7.584144,0,0,0
18.78497217,C00,7.494526,0,0,0
18.88489223,C00,6.299688,0,0,0
18.9848123,C00,6.791567,0,0,0
19.08473236,C00,7.082465,0,0,0
19.18465243,C00,6.589524,0,0,0
19.28457249,C00,5.281732,0,0,0
19.38449255,C00,4.888688,0,0,0
19.48441262,C00,3.612517,0,0,0
19.58433268,C00,2.773982,0,0,0
19.68425275,C00,2.182833,0,0,0
19.78417281,C00,1.659722,0,0,0
19.88409288,C00,0.8746244,0,0,0
19.98401294,C00,2.914322,0,0,0
20.08393301,C00,2.224865,0,0,0
20.18385307,C00,1.777717,0,0,0
20.28377314,C00,1.446479,0,0,0
20.3836932,C00,-0.4841985,0,0,0
20.48361327,C00,-0.0728076,0,0,0
20.58353333,C00,0.315595,0,0,0
20.6834534,C00,-0.9041921,0,0,0
20.78337346,C00,0.6845164,0,0,0
20.88329353,C00,0.9476764,0,0,0
20.98321359,C00,-0.02305729,0,0,0
21.08313365,C00,0.9953263,0,0,0
21.18305372,C00,1.84583,0,0,0
21.28297378,C00,1.422552,0,0,0
21.38289385,C00,0.794512,0,0,0
21.48281391,C00,1.42976,0,0,0
21.58273398,C00,2.694529,0,0,0
21.68265404,C00,0.2369794,0,0,0
21.78257411,C00,0.9199441,0,0,0
21.88249417,C00,0.2062864,0,0,0
21.98241424,C00,2.089345,0,0,0
22.0823343,C00,3.281152,0,0,0
22.18225437,C00,1.470603,0,0,0
22.28217443,C00,2.06945,0,0,0
22.3820945,C00,1.94524,0,0,0
22.48201456,C00,1.787844,0,0,0
22.58193463,C00,0.865972,0,0,0
22.68185469,C00,2.42204,0,0,0
22.78177475,C00,1.588467,0,0,0
22.88169482,C00,0.8628302,0,0,0
22.98161488,C00,0.330531,0,0,0
23.08153495,C00,0.5556533,0,0,0
23.18145501,C00,1.869382,0,0,0
23.28137508,C00,1.200089,0,0,0
23.38129514,C00,3.066202,0,0,0
23.48121521,C00,3.13174,0,0,0
23.58113527,C00,3.422427,0,0,0
23.68105534,C00,5.349614,0,0,0
23.7809754,C00,4.443888,0,0,0
23.88089547,C00,3.496405,0,0,0
23.98081553,C00,2.697965,0,0,0
24.0807356,C00,2.150676,0,0,0
24.18065566,C00,2.011839,0,0,0
24.28057573,C00,1.256033,0,0,0
24.38049579,C00,-0.09572381,0,0,0
24.48041586,C00,0.7287989,0,0,0
24.58033592,C00,0.8145911,0,0,0
24.68025598,C00,-0.1924387,0,0,0
24.78017605,C00,2.317488,0,0,0
24.88009611,C00,4.502004,0,0,0
24.98001618,C00,3.518372,0,0,0
25.07993624,C00,12.99193,0,0,0
25.17985631,C00,18.0473,0,0,0
25.27977637,C00,19.41338,0,0,0
25.37969644,C00,16.33171,0,0,0
25.4796165,C00,15.13713,0,0,0
25.57953657,C00,12.71739,0,0,0
25.67945663,C00,9.520642,0,0,0
25.7793767,C00,7.786409,0,0,0
25.87929676,C00,6.007743,0,0,0
25.97921683,C00,5.903619,0,0,0
26.07913689,C00,4.231164,0,0,0
26.17905696,C00,2.814385,0,0,0
26.27897702,C00,4.374713,0,0,0
26.37889708,C00,3.287188,0,0,0
26.47881715,C00,3.651997,0,0,0
26.57873721,C00,2.779029,0,0,0
26.67865728,C00,2.909506,0,0,0
26.77857734,C00,2.574525,0,0,0
26.87849741,C00,2.921478,0,0,0
26.97841747,C00,5.587687,0,0,0
27.07833754,C00,3.844786,0,0,0
27.1782576,C00,4.010092,0,0,0
27.27817767,C00,2.537451,0,0,0
27.37809773,C00,10.82452,0,0,0
27.4780178,C00,14.12167,0,0,0
27.57793786,C00,11.8572,0,0,0
27.67785793,C00,7.879143,0,0,0
27.77777799,C00,6.27618,0,0,0
27.87769806,C00,4.822018,0,0,0
27.97761812,C00,4.53685,0,0,0
28.07753818,C00,4.649302,0,0,0
28.17745825,C00,4.170141,0,0,0
28.27737831,C00,4.220645,0,0,0
28.37729838,C00,2.534253,0,0,0
28.47721844,C00,2.034052,0,0,0
28.57713851,C00,2.583242,0,0,0
28.67705857,C00,4.430598,0,0,0
28.77697864,C00,8.145311,0,0,0
28.8768987,C00,9.103111,0,0,0
28.97681877,C00,11.19629,0,0,0
29.07673883,C00,14.78334,0,0,0
29.1766589,C00,20.49834,0,0,0
29.27657896,C00,18.5278,0,0,0
29.37649903,C00,15.75428,0,0,0
29.47641909,C00,12.9464,0,0,0
29.57633916,C00,11.21959,0,0,0
29.67625922,C00,10.88633,0,0,0
29.77617928,C00,10.74525,0,0,0
29.87609935,C00,13.96632,0,0,0
29.97601941,C00,15.24632,0,0,0
30.07593948,C00,14.21593,0,0,0
30.17585954,C00,12.63305,0,0,0
30.27577961,C00,14.86312,0,0,0
30.37569967,C00,13.27514,0,0,0
30.47561974,C00,11.12401,0,0,0
30.5755398,C00,8.400378,0,0,0
30.67545987,C00,6.279601,0,0,0
30.77537993,C00,6.59537,0,0,0
30.8753,C00,6.458499,0,0,0
30.97522006,C00,6.366466,0,0,0
31.07514013,C00,3.866604,0,0,0
31.17506019,C00,3.647099,0,0,0
31.27498026,C00,3.538306,0,0,0
31.37490032,C00,4.565317,0,0,0
31.47482039,C00,5.051666,0,0,0
31.57474045,C00,5.488964,0,0,0
31.67466051,C00,3.408146,0,0,0
31.77458058,C00,4.414791,0,0,0
31.87450064,C00,4.083595,0,0,0
31.97442071,C00,2.511997,0,0,0
32.07434077,C00,2.226809,0,0,0
32.17426084,C00,1.999617,0,0,0
32.2741809,C00,0.7853809,0,0,0
32.37410097,C00,1.196616,0,0,0
32.47402103,C00,2.411314,0,0,0
32.5739411,C00,0.6841932,0,0,0
32.67386116,C00,1.999354,0,0,0
32.77378123,C00,1.521008,0,0,0
32.87370129,C00,1.619137,0,0,0
32.97362136,C00,2.042684,0,0,0
33.07354142,C00,1.44317,0,0,0
33.17346149,C00,1.292717,0,0,0
33.27338155,C00,1.906193,0,0,0
33.37330161,C00,1.237802,0,0,0
33.47322168,C00,2.57164,0,0,0
33.57314174,C00,2.108786,0,0,0
33.67306181,C00,1.54679,0,0,0
33.77298187,C00,2.815026,0,0,0
33.87290194,C00,0.7484503,0,0,0
33.972822,C00,0.01300627,0,0,0
34.07274207,C00,-0.3696947,0,0,0
34.17266213,C00,0.6102419,0,0,0
34.2725822,C00,1.415023,0,0,0
34.37250226,C00,3.411648,0,0,0
34.47242233,C00,1.833601,0,0,0
34.57234239,C00,1.204097,0,0,0
34.67226246,C00,-0.08579284,0,0,0
34.77218252,C00,0.138262,0,0,0
34.87210259,C00,-0.4967386,0,0,0
34.97202265,C00,2.153674,0,0,0
35.07194271,C00,2.19758,0,0,0
35.17186278,C00,1.255058,0,0,0
35.27178284,C00,2.127301,0,0,0
35.37170291,C00,2.240367,0,0,0
35.47162297,C00,2.218679,0,0,0
35.57154304,C00,2.359369,0,0,0
35.6714631,C00,1.997878,0,0,0
35.77138317,C00,2.69853,0,0,0
35.87130323,C00,1.580947,0,0,0
35.9712233,C00,5.8803,0,0,0
36.07114336,C00,9.83593,0,0,0
36.17106343,C00,8.675771,0,0,0
36.27098349,C00,8.909041,0,0,0
36.37090356,C00,11.01602,0,0,0
36.47082362,C00,14.25383,0,0,0
36.57074369,C00,13.15732,0,0,0
36.67066375,C00,11.30143,0,0,0
36.77058381,C00,9.594017,0,0,0
36.87050388,C00,7.064167,0,0,0
36.97042394,C00,7.472089,0,0,0
37.07034401,C00,8.758092,0,0,0
37.17026407,C00,13.2501,0,0,0
37.27018414,C00,11.92162,0,0,0
37.3701042,C00,9.819637,0,0,0
37.47002427,C00,9.188211,0,0,0
37.56994433,C00,12.41838,0,0,0
37.6698644,C00,8.822738,0,0,0
37.76978446,C00,12.72278,0,0,0
37.86970453,C00,13.73196,0,0,0
37.96962459,C00,10.29862,0,0,0
38.06954466,C00,8.308538,0,0,0
38.16946472,C00,7.797117,0,0,0
38.26938479,C00,6.214443,0,0,0
38.36930485,C00,5.104731,0,0,0
38.46922492,C00,5.098356,0,0,0
38.56914498,C00,3.705469,0,0,0
38.66906504,C00,4.468611,0,0,0
38.76898511,C00,4.48135,0,0,0
38.86890517,C00,2.932029,0,0,0
38.96882524,C00,3.232023,0,0,0
39.0687453,C00,5.097441,0,0,0
39.16866537,C00,4.947351,0,0,0
39.26858543,C00,7.022128,0,0,0
39.3685055,C00,12.21608,0,0,0
39.46842556,C00,13.00386,0,0,0
39.56834563,C00,10.59354,0,0,0
39.66826569,C00,14.80818,0,0,0
39.76818576,C00,21.9438,0,0,0
39.86810582,C00,19.0648,0,0,0
39.96802589,C00,15.9298,0,0,0
40.06794595,C00,15.16783,0,0,0
40.16786602,C00,13.55301,0,0,0
40.26778608,C00,12.03673,0,0,0
40.36770614,C00,9.358435,0,0,0
40.46762621,C00,7.832704,0,0,0
40.56754627,C00,12.23086,0,0,0
40.66746634,C00,11.40877,0,0,0
40.7673864,C00,9.818997,0,0,0
40.86730647,C00,7.929612,0,0,0
40.96722653,C00,7.035781,0,0,0
41.0671466,C00,6.639595,0,0,0
41.16706666,C00,5.415771,0,0,0
41.26698673,C00,4.570429,0,0,0
41.36690679,C00,3.391303,0,0,0
41.46682686,C00,1.073903,0,0,0
41.56674692,C00,1.127459,0,0,0
41.66666699,C00,0.6798034,0,0,0
41.76658705,C00,0.3295198,0,0,0
41.86650712,C00,-0.2406273,0,0,0
41.96642718,C00,-1.225078,0,0,0
42.06634724,C00,0.3954451,0,0,0
42.16626731,C00,5.766545,0,0,0
42.26618737,C00,9.904929,0,0,0
42.36610744,C00,6.479197,0,0,0
42.4660275,C00,6.322461,0,0,0
42.56594757,C00,7.689047,0,0,0
42.66586763,C00,6.218985,0,0,0
42.7657877,C00,4.887093,0,0,0
42.86570776,C00,4.634083,0,0,0
42.96562783,C00,1.908642,0,0,0
43.06554789,C00,2.471794,0,0,0
43.16546796,C00,1.010636,0,0,0
43.26538802,C00,2.720929,0,0,0
43.36530809,C00,1.431519,0,0,0
43.46522815,C00,0.5266432,0,0,0
43.56514822,C00,0.6816617,0,0,0
43.66506828,C00,0.6108863,0,0,0
43.76498834,C00,4.285366,0,0,0
43.86490841,C00,6.241255,0,0,0
43.96482847,C00,5.293793,0,0,0
44.06474854,C00,3.773383,0,0,0
44.1646686,C00,3.461979,0,0,0
44.26458867,C00,2.13487,0,0,0
44.36450873,C00,-0.4536524,0,0,0
44.4644288,C00,0.2269585,0,0,0
44.56434886,C00,8.275456,0,0,0
44.66426893,C00,16.45564,0,0,0
44.76418899,C00,15.42232,0,0,0
44.86410906,C00,13.23292,0,0,0
44.96402912,C00,10.84436,0,0,0
45.06394919,C00,12.54155,0,0,0
45.16386925,C00,13.13327,0,0,0
45.26378932,C00,10.76248,0,0,0
45.36370938,C00,9.977133,0,0,0
45.46362945,C00,7.924071,0,0,0
45.56354951,C00,6.522528,0,0,0
45.66346957,C00,5.697763,0,0,0
45.76338964,C00,5.177371,0,0,0
45.8633097,C00,3.620265,0,0,0
45.96322977,C00,1.84634,0,0,0
46.06314983,C00,3.485326,0,0,0
46.1630699,C00,3.594736,0,0,0
46.26298996,C00,2.991641,0,0,0
46.36291003,C00,1.006991,0,0,0
46.46283009,C00,1.07111,0,0,0
46.56275016,C00,2.123666,0,0,0
46.66267022,C00,1.763746,0,0,0
46.76259029,C00,1.998543,0,0,0
46.86251035,C00,1.749992,0,0,0
46.96243042,C00,3.005349,0,0,0
47.06235048,C00,2.045807,0,0,0
47.16227055,C00,3.349791,0,0,0
47.26219061,C00,1.42409,0,0,0
47.36211067,C00,2.034454,0,0,0
47.46203074,C00,1.205036,0,0,0
47.5619508,C00,2.552052,0,0,0
47.66187087,C00,1.763342,0,0,0
47.76179093,C00,1.767823,0,0,0
47.861711,C00,0.1438306,0,0,0
47.96163106,C00,1.385108,0,0,0
48.06155113,C00,0.4047464,0,0,0
48.16147119,C00,-0.8042082,0,0,0
48.26139126,C00,-0.04445883,0,0,0
48.36131132,C00,1.961865,0,0,0
48.46123139,C00,1.813448,0,0,0
48.56115145,C00,3.228961,0,0,0
48.66107152,C00,7.576921,0,0,0
48.76099158,C00,12.96259,0,0,0
48.86091165,C00,16.54926,0,0,0
48.96083171,C00,13.28267,0,0,0
49.06075177,C00,10.10149,0,0,0
49.16067184,C00,9.436806,0,0,0
49.2605919,C00,6.940499,0,0,0
49.36051197,C00,6.259431,0,0,0
49.46043203,C00,4.191173,0,0,0
49.5603521,C00,3.172275,0,0,0
49.66027216,C00,2.617351,0,0,0
49.76019223,C00,0.9424288,0,0,0
49.86011229,C00,2.561697,0,0,0
49.96003236,C00,2.752925,0,0,0
50.05995242,C00,2.333047,0,0,0
50.15987249,C00,0.7697026,0,0,0
50.25979255,C00,1.302814,0,0,0
50.35971262,C00,0.7792715,0,0,0
50.45963268,C00,-0.7122058,0,0,0
50.55955275,C00,0.7637209,0,0,0
50.65947281,C00,2.941858,0,0,0
50.75939287,C00,2.563222,0,0,0
50.85931294,C00,3.005835,0,0,0
50.959233,C00,4.742794,0,0,0
51.05915307,C00,8.036948,0,0,0
51.15907313,C00,6.046247,0,0,0
51.2589932,C00,4.141924,0,0,0
51.35891326,C00,3.24411,0,0,0
51.45883333,C00,2.246404,0,0,0
51.55875339,C00,2.090339,0,0,0
51.65867346,C00,0.4284227,0,0,0
51.75859352,C00,-1.473678,0,0,0
51.85851359,C00,1.061352,0,0,0
51.95843365,C00,4.184013,0,0,0
52.05835372,C00,5.753969,0,0,0
52.15827378,C00,2.521233,0,0,0
52.25819385,C00,2.235545,0,0,0
52.35811391,C00,2.500358,0,0,0
52.45803398,C00,1.892774,0,0,0
52.55795404,C00,2.04136,0,0,0
52.6578741,C00,1.929464,0,0,0
52.75779417,C00,2.351213,0,0,0
52.85771423,C00,0.6663915,0,0,0
52.9576343,C00,0.4665769,0,0,0
53.05755436,C00,-0.248028,0,0,0
53.15747443,C00,-0.3901915,0,0,0
53.25739449,C00,-1.009195,0,0,0
53.35731456,C00,-0.6587604,0,0,0
53.45723462,C00,-1.331125,0,0,0
53.55715469,C00,-1.470149,0,0,0
53.65707475,C00,-0.841682,0,0,0
53.75699482,C00,-1.146051,0,0,0
53.85691488,C00,-0.4753971,0,0,0
53.95683495,C00,-0.7311867,0,0,0
54.05675501,C00,0.340591,0,0,0
54.15667508,C00,4.153357,0,0,0
54.25659514,C00,3.298687,0,0,0
54.3565152,C00,2.608102,0,0,0
54.45643527,C00,1.740877,0,0,0
54.55635533,C00,3.987895,0,0,0
54.6562754,C00,2.627776,0,0,0
54.75619546,C00,3.532478,0,0,0
54.85611553,C00,5.487719,0,0,0
54.95603559,C00,4.04712,0,0,0
55.05595566,C00,3.259552,0,0,0
55.15587572,C00,2.92102,0,0,0
55.25579579,C00,2.434823,0,0,0
55.35571585,C00,2.004186,0,0,0
55.45563592,C00,1.873856,0,0,0
55.55555598,C00,0.9819611,0,0,0
55.65547605,C00,1.122639,0,0,0
55.75539611,C00,0.6009159,0,0,0
55.85531618,C00,0.1138201,0,0,0
55.95523624,C00,0.5504499,0,0,0
56.0551563,C00,1.148879,0,0,0
56.15507637,C00,-0.1376431,0,0,0
56.25499643,C00,-0.5555189,0,0,0
56.3549165,C00,-0.5502374,0,0,0
56.45483656,C00,-0.8027735,0,0,0
56.55475663,C00,0.3419095,0,0,0
56.65467669,C00,2.899268,0,0,0
56.75459676,C00,1.555061,0,0,0
56.85451682,C00,0.76013,0,0,0
56.95443689,C00,-0.2739361,0,0,0
57.05435695,C00,-0.7620425,0,0,0
57.15427702,C00,-0.2066965,0,0,0
57.25419708,C00,-0.1696031,0,0,0
57.35411715,C00,-0.7802309,0,0,0
57.45403721,C00,0.5915585,0,0,0
57.55395728,C00,-0.6014612,0,0,0
57.65387734,C00,0.1016065,0,0,0
57.7537974,C00,-0.4179262,0,0,0
57.85371747,C00,-0.6023391,0,0,0
57.95363753,C00,-1.44564,0,0,0
58.0535576,C00,-0.9318637,0,0,0
58.15347766,C00,-0.1005745,0,0,0
58.25339773,C00,-0.1279569,0,0,0
58.35331779,C00,0.6217244,0,0,0
58.45323786,C00,3.424989,0,0,0
58.55315792,C00,3.329436,0,0,0
58.65307799,C00,1.969017,0,0,0
58.75299805,C00,0.2925211,0,0,0
58.85291812,C00,-0.5335864,0,0,0
58.95283818,C00,-1.341781,0,0,0
59.05275825,C00,-0.5500453,0,0,0
59.15267831,C00,-0.4610848,0,0,0
59.25259838,C00,-0.7960746,0,0,0
59.35251844,C00,-0.4174893,0,0,0
59.45243851,C00,-1.247208,0,0,0
59.55235857,C00,-0.3736508,0,0,0
59.65227863,C00,1.997948,0,0,0
59.7521987,C00,10.71713,0,0,0
59.85211876,C00,15.31014,0,0,0
59.95203883,C00,13.96635,0,0,0
60.05195889,C00,12.38605,0,0,0
60.15187896,C00,10.93232,0,0,0
60.25179902,C00,10.18698,0,0,0
60.35171909,C00,6.98961,0,0,0
60.45163915,C00,6.854041,0,0,0
60.55155922,C00,4.221588,0,0,0
60.65147928,C00,4.148614,0,0,0
60.75139935,C00,3.768156,0,0,0
60.85131941,C00,1.879552,0,0,0
60.95123948,C00,1.383596,0,0,0
61.05115954,C00,2.72316,0,0,0
61.15107961,C00,0.9474671,0,0,0
61.25099967,C00,-0.5153187,0,0,0
61.35091973,C00,0.8547693,0,0,0
61.4508398,C00,0.5932731,0,0,0
61.55075986,C00,0.369503,0,0,0
61.65067993,C00,-0.9248105,0,0,0
61.75059999,C00,0.5611984,0,0,0
61.85052006,C00,0.0857761,0,0,0
61.95044012,C00,0.5702872,0,0,0
62.05036019,C00,0.5068851,0,0,0
62.15028025,C00,0.7946881,0,0,0
62.25020032,C00,0.9239886,0,0,0
62.35012038,C00,-0.01383082,0,0,0
62.45004045,C00,0.02973784,0,0,0
62.54996051,C00,-0.02675852,0,0,0
62.64988058,C00,0.6797529,0,0,0
62.74980064,C00,0.692978,0,0,0
62.84972071,C00,3.914835,0,0,0
62.94964077,C00,4.628241,0,0,0
63.04956083,C00,3.17069,0,0,0
63.1494809,C00,-0.4677002,0,0,0
63.24940096,C00,1.019075,0,0,0
63.34932103,C00,0.7813761,0,0,0
63.44924109,C00,-0.06820524,0,0,0
63.54916116,C00,-1.177066,0,0,0
63.64908122,C00,1.528022,0,0,0
63.74900129,C00,4.997971,0,0,0
63.84892135,C00,2.912417,0,0,0
63.94884142,C00,2.553857,0,0,0
64.04876148,C00,1.193579,0,0,0
64.14868155,C00,0.3497437,0,0,0
64.24860161,C00,-1.415664,0,0,0
64.34852168,C00,-1.426932,0,0,0
64.44844174,C00,-1.642056,0,0,0
64.54836181,C00,0.3757474,0,0,0
64.64828187,C00,1.110401,0,0,0
64.74820193,C00,0.7716109,0,0,0
64.848122,C00,-0.6270366,0,0,0
64.94804206,C00,-0.4869719,0,0,0
65.04796213,C00,0.9824623,0,0,0
65.14788219,C00,1.803778,0,0,0
65.24780226,C00,0.7267183,0,0,0
65.34772232,C00,0.986015,0,0,0
65.44764239,C00,0.9741859,0,0,0
65.54756245,C00,0.001912258,0,0,0
65.64748252,C00,4.032419,0,0,0
65.74740258,C00,6.158381,0,0,0
65.84732265,C00,6.704879,0,0,0
65.94724271,C00,5.221495,0,0,0
66.04716278,C00,2.461814,0,0,0
66.14708284,C00,1.617155,0,0,0
66.24700291,C00,1.029539,0,0,0
66.34692297,C00,1.81951,0,0,0
66.44684304,C00,0.6229751,0,0,0
66.5467631,C00,1.293232,0,0,0
66.64668316,C00,0.5182673,0,0,0
66.74660323,C00,2.739832,0,0,0
66.84652329,C00,1.484028,0,0,0
66.94644336,C00,-0.279899,0,0,0
67.04636342,C00,0.7881851,0,0,0
67.14628349,C00,1.400346,0,0,0
67.24620355,C00,-0.2666326,0,0,0
67.34612362,C00,-0.7108458,0,0,0
67.44604368,C00,-1.224582,0,0,0
67.54596375,C00,-0.6982868,0,0,0
67.64588381,C00,3.774423,0,0,0
67.74580388,C00,3.524289,0,0,0
67.84572394,C00,2.26832,0,0,0
67.94564401,C00,0.7087837,0,0,0
68.04556407,C00,0.6006316,0,0,0
68.14548414,C00,0.5333604,0,0,0
68.2454042,C00,1.24354,0,0,0
68.34532426,C00,1.821953,0,0,0
68.44524433,C00,1.109902,0,0,0
68.54516439,C00,2.26593,0,0,0
68.64508446,C00,1.307387,0,0,0
68.74500452,C00,1.566009,0,0,0
68.84492459,C00,0.5771261,0,0,0
68.94484465,C00,-0.08893549,0,0,0
69.04476472,C00,1.85684,0,0,0
69.14468478,C00,3.026852,0,0,0
69.24460485,C00,1.616753,0,0,0
69.34452491,C00,0.7246636,0,0,0
69.44444498,C00,0.2629046,0,0,0
69.54436504,C00,0.4303677,0,0,0
69.64428511,C00,1.145137,0,0,0
69.74420517,C00,3.175125,0,0,0
69.84412524,C00,3.560933,0,0,0
69.9440453,C00,2.466792,0,0,0
70.04396536,C00,3.777484,0,0,0
70.14388543,C00,4.234342,0,0,0
70.24380549,C00,2.756503,0,0,0
70.34372556,C00,1.830206,0,0,0
70.44364562,C00,2.44455,0,0,0
70.54356569,C00,3.908211,0,0,0
70.64348575,C00,1.860587,0,0,0
70.74340582,C00,1.847155,0,0,0
70.84332588,C00,2.66073,0,0,0
70.94324595,C00,6.484386,0,0,0
71.04316601,C00,6.143105,0,0,0
71.14308608,C00,5.069784,0,0,0
71.24300614,C00,5.144753,0,0,0
71.34292621,C00,7.67823,0,0,0
71.44284627,C00,6.104014,0,0,0
71.54276634,C00,3.792856,0,0,0
71.6426864,C00,2.112314,0,0,0
71.74260646,C00,2.759129,0,0,0
71.84252653,C00,2.420197,0,0,0
71.94244659,C00,2.107449,0,0,0
72.04236666,C00,1.806013,0,0,0
72.14228672,C00,0.6554652,0,0,0
72.24220679,C00,1.12943,0,0,0
72.34212685,C00,1.270634,0,0,0
72.44204692,C00,0.2690935,0,0,0
72.54196698,C00,1.311451,0,0,0
72.64188705,C00,1.077828,0,0,0
72.74180711,C00,1.159628,0,0,0
72.84172718,C00,0.5314625,0,0,0
72.94164724,C00,1.900034,0,0,0
73.04156731,C00,2.916168,0,0,0
73.14148737,C00,3.250474,0,0,0
73.24140744,C00,7.814467,0,0,0
73.3413275,C00,18.86545,0,0,0
73.44124757,C00,16.04741,0,0,0
73.54116763,C00,12.68413,0,0,0
73.64108769,C00,10.4862,0,0,0
73.74100776,C00,8.871206,0,0,0
73.84092782,C00,6.605558,0,0,0
73.94084789,C00,8.049873,0,0,0
74.04076795,C00,7.231111,0,0,0
74.14068802,C00,5.704587,0,0,0
74.24060808,C00,3.906595,0,0,0
74.34052815,C00,4.152598,0,0,0
74.44044821,C00,1.820545,0,0,0
74.54036828,C00,1.453979,0,0,0
74.64028834,C00,1.999737,0,0,0
74.74020841,C00,1.67443,0,0,0
74.84012847,C00,2.315899,0,0,0
74.94004854,C00,1.716968,0,0,0
75.0399686,C00,3.405772,0,0,0
